,syscalls,label
24,3 168 78 168 265 168 265 168 3 168 265 3 3 168 168 3 265 265 146 168 5 168 168 168 168 168 265 265 265 3 3 265 3 265 168 168 168 265 168 168 265 265 168 3 3 3 168 265 265 265 265 168 3 3 168 265 3 265 265 265 265 265 3 168 168 265 168 265 265 168 265 3 265 168 3 168 168 265 3 265 265 265 265 265 265 265 265 265 265 265 265 265 168 168 265 168 168 265 168 265 168 3 3 168 168 168 168 265 265 168 265 265 168 168 265 3 3 3 265 3 265 265 3 3 168 3 3 265 265 168 3 265 3 168 168 168 3 168 265 265 265 168 168 168 3 3 265 3 168 265 265 265 3 168 3 265 168 168 265 265 168 265 265 168 3 168 168 265 265 3 3 265 168 168 168 168 265 3 265 265 168 265 3 168 168 265 265 3 265 265 265 3 168 168 168 265 265 265 3 168 3 3 265 168 168 3 265 3 265 168 265 265 3 168 3 168 265 3 168 265 265 168 265 3 168 168 168 3 168 265 265 168 168 168 3 3 168 3 168 168 168 3 168 168 3 3 168 168 265 265 265 168 265 265 168 265 168 265 168 265 168 265 265 3 3 265 265 168 265 168 168 265 265 3 168 3 168 265 168 265 168 3 265 168 3 265 3 265 168 168 168 168 168 265 265 265 265 168 3 168 168 168 265 168 3 168 168 265 3 3 168 265 265 265 265 168 265 3 265 3 168 265 168 3 265 265 3 168 3 168 168 168 168 265 265 168 265 3 265 265 3 265 265 265 265 168 168 265 168 3 265 168 3 168 265 168 168 168 3 168 3 3 168 168 3 3 265 265 168 3 168 168 168 168 265 3 265 3 265 168 168 265 168 265 168 168 168 265 265 265 3 3 168 265 3 3 168 265 265 168 168 265 3 265 265 265 265 265 168 168 168 168 168 168 265 168 265 168 265 265 3 168 265 168 168 168 168 168 168 265 265 168 3 168 265 168 265 3 265 168 168 168 168 3 168 168 265 265 265 265 265 3 168 168 168 265 168 265 3 265 3 168 168 168 168 3 168 265 265 265 3 3 168 168 3 265 265 168 265 265 168 265 265 168 265 265 265 265 168 168 3 265 265 265 265 265 168 265 3 168 265 265 168 265 265 168 265 168 265 3 168 3 265 168 168 3 168 3 3 168 265 168 3 168 168 168 168 3 265 3 265 3 168 265 3 3 168 265 168 265 3 168 168 265 265 168 265 168 265 168 3 3 3 168 3 168 3 3 168 265 265 168 3 168 265 265 265 265 3 3 265 3 168 265 3 3 168 265 265 265 265 168 265 265 265 168 168 265 3 168 265 265 265 265 265 3 168 3 3 3 265 265 168 168 168 265 3 168 3 3 265 168 168 265 3 3 265 265 168 265 3 168 265 3 265 168 265 3 265 265 168 168 168 265 168 168 168 3 168 3 168 168 265 3 168 265 265 168 168 265 168 168 168 168 168 168 265 265 265 3 3 265 3 265 3 3 168 3 265 3 265 265 265 265 265 265 265 168 265 265 265 168 265 168 265 168 265 265 3 265 168 3 168 168 3 3 265 265 265 3 265 3 168 3 3 168 265 265 265 265 3 265 3 3 3 265 3 3 168 3 265 168 168 168 265 3 168 168 168 168 3 265 3 265 3 3 168 265 3 168 3 265 265 3 265 3 265 265 168 265 3 3 168 265 265 3 3 265 265 265 265 265 265 3 265 3 265 265 265 265 168 3 168 3 265 265 265 265 265 168 265 265 3 265 3 168 265 3 168 265 265 265 3 168 265 168 168 168 265 168 168 168 265 168 168 168 265 168 168 168 3 168 168 168 3 168 265 168 168 3 168 168 265 168 168 168 168 168 168 168 3 168 3 3 168 168 3 168 3 168 168 168 3 168 168 168 168 168 168 265 168 168 265 168 168 265 168 168 168 168 265 3 168 265 168 168 168 168 265 168 3 168 265 3 265 265 3 168 265 265 3 168 265 265 265 265 3 265 3 265 3 265 3 168 265 168 265 265 265 168 3 265 265 168 265 265 3 168 168 168 168 265 3 168 3 265 265 168 168 168 3 168 265 168 3 265 168 168 265 168 265 3 3 3 265 265 265 3 168 265 168 168 265 168 168 168 168 265 3 3 168 168 3 168 265 265 265 3 168 265 265 265 168 265 265 265 168 265 168 168 168 3 3 168 168 168 168 3 265 3 265 168 168 265 168 3 265 168 265 168 168 168 3 265 3 265 168 3 168 168 168 265 265 3 168 3 3 3 3 265 168 168 265 3 168 265 3 168 3 265 3 168 265 265 265 168 3 265 265 265 265 3 168 265 168 265 265 3 168 265 265 265 265 265 168 168 265 168 168 265 168 265 168 168 168 168 3 265 265 265 265 168 3 168 265 265 3 265 168 265 168 265 168 168 265 3 265 265 168 3 168 168 265 168 265 265 168 168 3 168 168 3 168 168 168 168 265 265 265 3 265 168 265 168 265 265 168 168 265 265 265 265 3 168 168 265 265 265 3 168 3 3 265 168 265 168 265 265 265 265 265 168 168 168 168 265 265 265 3 3 168 3 168 168 265 265 265 168 3 265 265 3 168 168 265 265 3 3 265 168 3 168 265 265 168 3 265 265 168 265 3 265 265 3 168 265 168 3 3 265 265 168 168 265 265 3 3 265 265 3 168 168 265 265 168 3 265 3 168 168 265 3 3 265 168 140 3 168 168 168 146 168 168 168 265 3 3 168 265 3 265 3 265 265 168 265 168 3 168 265,4
25,168 168 168 168 168 168 102 168 168 265 265 265 265 168 168 265 265 265 265 168 265 168 168 168 168 265 168 168 265 265 265 265 168 265 265 102 265 265 168 168 265 168 168 168 168 168 168 168 168 265 168 265 265 265 265 265 168 265 265 265 265 168 265 265 265 265 168 265 265 102 265 265 168 265 265 265 265 168 265 265 265 265 265 168 168 265 265 102 265 265 168 265 265 265 168 168 168 265 168 265 265 265 265 168 265 265 265 265 265 168 168 168 265 265 265 265 168 265 265 168 265 265 265 265 265 168 265 168 168 168 168 168 265 265 265 265 168 265 168 265 265 265 265 168 168 265 265 265 265 168 265 265 265 265 168 265 265 265 265 265 168 168 168 168 265 265 265 265 168 168 168 265 265 265 265 168 265 168 168 265 265 265 265 168 168 265 265 168 265 265 265 265 168 265 265 265 265 168 168 265 265 265 265 168 168 265 265 265 265 168 168 265 265 265 265 168 265 265 265 265 168 265 265 265 265 168 265 265 265 265 168 168 265 265 265 265 168 168 265 265 265 168 168 265 265 265 265 168 265 265 265 265 168 265 265 265 168 265 168 168 168 168 168 168 168 168 168 265 168 265 168 168 265 265 265 265 168 168 168 168 168 265 265 168 168 168 265 168 168 265 168 168 168 168 168 168 265 265 265 168 265 168 168 168 168 168 265 168 265 168 168 168 168 265 168 168 265 168 168 168 168,3
26,33 6 192 192 192 6 33 33 5 192 33 91 45 3 220 5 197 102 3 142 4 102 3 3 102 5 197 192 3 6 91 102 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 3 3 6 91 240 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 125 91 33 192 125 91 192 102 91 140 174 3 3 3 3 6 197 140 13 102 5 197 140 91 196 102 221 142 192 3 3 13 199 5 140 197 192 140 91 6 5 221 6,3
27,3 3 3 168 168 3 168 43 3 168 265 3 3 3 265 3 3 168 3 168 3 265 43 3 168 265 168 3 168 265 168 265 168 3 168 168 168 168 3 43 168 168 3 168 168 3 3 168 3 168 168 265 265 265 3 168 3 43 265 168 168 43 3 168 265 265 168 3 168 168 43 43 3 168 43 3 195 168 168 168 168 3 265 265 3 265 168 168 168 168 168 168 168 168 3 168 3 168 340 168 265 265 265 168 168 3 265 168 265 265 265 265 265 265 168 265 168 3 3 168 168 3 265 3 168 3 265 3 3 168 265 168 265 3 3 3 265 3 3 265 265 265 265 3 168 3 195 168 168 168 3 3 265 265 168 168 43 168 3 168 265 43 168 43 265 3 168 168 3 168 265 43 168 3 3 265 168 168 43 3 265 265 265 168 168 265 265 168 43 265 168 3 168 3 3 168 168 168 265 43 3 168 3 168 43 168 3 3 168 265 168 265 168 43 265 265 265 168 265 43 168 43 168 3 168 265 168 265 265 168 195 340 43 3 168 3 168 168 3 3 265 168 168 168 168 265 168 43 265 168 168 265 168 3 3 265 265 168 43 168 265 265 168 43 265 3 168 168 43 265 43 265 168 168 265 3 3 168 340 168 265 265 168 168 265 168 265 168 265 168 265 43 265 43 265 3 168 265 265 340 3 168 168 168 265 168 265 3 265 265 43 168 3 265 168 265 168 3 168 3 265 168 3 3 168 195 340 168 3 3 168 265 43 265 3 168 43 265 265 168 3 168 3 168 3 3 168 168 168 168 168 43 168 265 43 168 3 265 3 265 265 168 265 168 168 168 3 3 265 265 265 168 265 43 168 168 340 265 168 265 3 265 265 43 265 265 43 168 43 265 3 3 168 265 168 3 3 168 168 168 3 3 168 3 3 168 3 3 168 265 265 265 265 3 168 168 265 265 168 43 265 3 3 168 3 168 3 265 265 3 265 265 168 3 265 3 265 43 168 3 168 3 265 3 265 168 265 265 43 265 265 3 265 168 3 3 168 265 168 43 3 265 43 3 168 3 168 168 3 168 265 265 3 265 3 265 168 3 3 3 168 3 3 168 168 168 265 43 168 3 168 168 3 265 3 168 3 265 168 265 43 43 3 265 168 168 3 43 3 168 168 265 3 3 265 168 168 168 3 195 340 265 168 3 168 3 168 168 265 168 3 168 265 3 265 3 265 168 265 265 3 168 168 265 3 168 168 340 168 168 43 168 168 3 168 168 168 3 3 43 265 3 168 265 265 168 3 168 168 168 168 340 265 265 168 168 168 265 168 265 265 265 168 43 3 43 168 3 168 265 3 3 265 168 168 3 168 3 340 168 3 43 3 168 3 3 168 265 265 43 3 265 168 265 3 265 168 3 3 168 265 265 265 265 3 43 3 340 3 168 265 168 265 168 168 3 3 3 168 168 3 265 3 168 168 43 43 168 3 265 168 265 43 265 3 265 168 168 265 265 168 168 168 168 168 168 168 168 3 168 3 3 3 168 168 265 195 168 168 3 43 168 43 168 3 168 265 168 265 3 168 43 43 265 168 265 168 3 168 265 3 168 3 168 43 3 168 265 265 3 168 43 43 265 43 3 168 265 43 168 265 43 3 265 43 43 168 168 168 168 168 168 168 265 265 168 265 168 168 265 3 3 265 265 3 43 43 265 3 168 3 265 3 3 265 168 43 265 3 168 265 43 168 3 168 265 168 265 265 265 265 265 168 265 265 168 265 265 3 43 265 43 3 168 3 3 168 3 168 265 265 3 3 3 265 168 265 168 265 3 43 168 265 3 265 3 168 168 168 168 265 3 265 168 3 265 43 265 265 168 3 168 168 3 168 168 265 43 43 168 168 195 340 3 3 3 168 168 168 168 168 168 43 168 43 168 3 168 265 265 265 3 265 265 3 168 3 168 3 168 265 3 265 3 3 3 168 3 3 168 3 265 265 3 265 168 168 168 168 3 3 168 265 195 3 168 168 265 43 265 3 3 168 3 168 168 168 265 43 168 168 168 265 265 168 265 168 265 168 168 3 43 168 265 3 168 168 168 265 43 3 168 168 3 168 168 3 265 3 3 168 3 168 168 43 43 265 168 168 265 265 168 265 3 168 265 168 168 168 168 168 3 168 168 265 3 265 340 3 265 43 3 265 168 168 168 168 168 168 168 3 3 168 168 265 168 43 3 3 3 3 265 43 43 43 168 168 265 265 265 168 3 265 195 168 3 3 265 3 168 265 265 265 265 168 3 168 43 265 3 3 265 168 265 265 168 3 3 265 265 168 265 43 168 168 265 265 43 168 168 168 43 168 265 168 265 3 168 168 168 3 168 3 168 265 43,6
28,5 265 168 168 6 265 168 168 5 5 6 265 6 265 168 6 5 6 265 265 5 6 5 6 5 6 265 168 6 5 168 5 5 5 168 6 5 168 168 265 5 265 6 5 265 168 5 5 5 5 5 168 168 6 5 5 5 168 168 168 168 265 6 5 168 5 6 6 168 5 168 6 5 6 168 265 168 5 168 5 6 6 265 6 5 168 5 168 5 6 265 5 6 265 6 168 5 265 5 265 5 6 5 6 168 6 265 5,6
29,168 168 168 240 33 78 265 3 168 168 168 78 168 168 168 78 3 168 240 3 78 240 168 78 3 78 3 3 3 3 78 168 240 168 240 3 265 3 168 168 78 265 240 168 78 78 78 168 3 78 78 265 240 78 168 78 3 78 265 265 265 240 78 3 168 78 78 3 168 78 78 3 168 78 78 3 3 168 78 78 3 168 78 78 3 168 78 78 3 78 168 168 3 5 78 240 265 240 168,3
30,168 168 265 168 3 168 168 3 265 3 265 168 265 265 195 43 43 265 3 3 168 3 3 265 168 43 168 168 168 168 168 3 168 3 195 265 3 3 168 168 3 265 168 168 265 43 3 265 43 168 43 168 3 265 265 43 265 3 168 168 168 265 43 3 265 43 265 43 43 265 168 168 168 168 3 168 265 43 3 265 43 168 168 168 3 3 168 3 195 340 340 168 265 168 168 3 3 168 265 3 168 43 265 265 168 168 168 168 168 3 168 168 168 168 265 265 3 168 168 265 43 3 265 43 168 168 265 3 168 43 265 168 168 3 265 3 168 265 43 168 3 168 340 168 3 168 3 3 168 168 265 168 265 168 3 43 168 168 265 265 265 340 168 265 265 168 168 168 168 265 3 168 168 168 3 265 265 168 265 43 3 265 43 3 168 168 168 265 168 3 3 168 168 3 3 168 3 265 168 265 43 3 3 3 265 168 168 3 168 43 43 265 265 168 168 3 3 265 3 168 265 168 265 265 43 43 168 265 43 3 265 43 168 43 3 265 168 3 3 168 168 168 168 265 168 265 168 265 168 3 265 265 3 3 265 168 168 265 43 3 265 43 265 168 168 168 3 3 168 168 3 168 168 168 168 265 3 168 3 3 168 168 265 3 43 265 3 168 43 43 43 3,2
31,13 78 4 4 4 4 4 78 78 240 13 240 13 240 4 13 240 240 240 13 240 78 4 13 78 4 78 13 13 78 13 240 13 240 4 13 240 4 4 4 240 240 13 4 265 265 240 240 13 4 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 240 240 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 13 4 265 265 240 240 13 4 265 265 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 78 4 240 240 13 4 265 4 4 4 240 78 4 13 4 265 4 13 78 13 13 13 4 78 78 78 4 240 240 13 78 4 13 78 13 240 240 240 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 4 13 78 240 4 13 240 265 13 240 240 4 4 78 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 240 13 4 265 265 240 240 13 4 240 240 240 78 240 78 4 4 265 240 4 78 4 240 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 78 240 240 240 13 4 78 13 13 240 240 13 4 265 265 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 13 4 78 240 4 4 4 240 265 78 13 240 78 78 240 240 240 4 13 78 4 4 4 240 240 240 240 13 4 78 13 13 78 13 265 265 240 240 13 240 240 13 4 78 13 13 78 240 13 13 4 240 240 13 4 4 240 78 13 4 240 4 265 265 78 240 4 240 13 4 13 13 13 4 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 4 78 4 240 78 240 4 13 240 4 240 240 240 13 240 13 13 4 265 13 240 4 78 4 240 4 240 78 240 240 13 4 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 78 240 240 13 4 78 13 13 78 13 13 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 13 265 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 265 265 240 240 13 4 78 13 13 78 13 265 265 240 4 240 240 240 13 4 265 265 13 240 78 4 265 265 13 240 240 4 78 240 240 240 240 13 4 265 265 240 78 265 13 4 4 240 240 78 240 78 4 4 240 4 240 13 13 13 78 4 13 265 240 240 240 240 13 4 78 13 13 78 13 265 265 240 240 240 13 4 78 13 13 78 13 265 265 13 4 265 13 240 240 240 78 240 240 4 265 265 4 4 240 240 240 13 4 78 13 13 78 13 265 265 240 240 240 13 4 78 78 240 4 13 240 13 265 4 5 78 4 78 13 4 4 78 13 13 4 4 4 78 13 240 13 240 78 4 240 78 13 78 240 240 13 265 265 240 4 13 78 240 240 240 240 4 78 4 4 240 78 265 78 13 13 13 240 78 4 78 13 13 78 13 13 4 78 13 13 78 13 265 265 240 78 240 78 78 265 265 240 240 13 265 265 240 240 13 4 4 78 13 13 78 78 13 265 13 4 78 13 78 240 240 13 4 265 265 240 13 265 240 4 13 240 13 240 78 4 240 13 4 240 4 240 240 240 265 240 78 13 13 4 4 13 240 240 240 240 4 4 240 13 13 13 240 13 13 13 240 240 240 13 4 265 265 240 240 13 240 78 240 78 240 4 13 78 240 265 240 240 13 4 78 13 13 78 13 13 4 4 78 240 240 78 78 240 13 240 4 4 78 240 13 4 13 4 78 240 240 13 4 78 13 240 13 4 13 240 240 13 4 78 240 240 240 240 240 4 13 240 240 240 4 78 240 265 13 4 240 4 240 240 13 78 78 265 240 240 240 13 78 78 240 13 4 240 4 78 13 78 13 78 4 13 13 4 13 4,2
32,168 168 168 168 168 168 265 265 168 265 168 168 168 168 168 265 265 265 102 265 265 168 265 265 168 265 168 168 168 168 265 265 168 168 168 265 168 265 168 168 168 168 168 168 265 168 168 265 168 168 265 168 168 168 265 265 168 265 168 168 168 168 168 168 168 168 265 168 168 265 168 168 168 265 168 265 168 168 265 265 168 168 265 168 265 168 168 168 168 168 265 168 265 168 168 265 265 168 168 265 168 168 168 168 168 168 265 168 168 168 102 168 168 265 168 168 168 168 265 168 168 168 168 168 265 168 168 265 265 168 168 168 168 265 168 265 265 102 168 168 265 168 168 168 168 168 168 168 168 168 168 265 168 168 168 168 265 168 265 168 102 168 168 265 265 265 265 265 265 265 265 168 168 168 265 265 168 168 265 168 168 265 102 265 265 168 265 265 265 168 265 265 168 265 265 168 168 265 265 168 168 265 168 265 265 168 168 265 168 168 265 168 168 168 168 168 265 265 168 265 168 168 265 265 168 168 265 168 168 168 265 265 168 168 265 168 168 265 168 168 168 168 168 168 265 168 168 265 265 168 265 265 168 168 168 265 265 265 168 168 168 168 265 168 168 265 168 168 168 168 265 168 168 168 265 265 168 168 168 168 265 265 168 168 168 168 168 265 168 168 265 102 168 265 168 168 168 168 168 265 168 102 168 168 168 168 168 168 265 168 168 168 265 168,4
33,168 168 3 265 3 168 3 168 168 3 3 168 265 265 265 265 3 168 168 265 265 168 168 168 3 168 265 168 168 168 3 168 265 168 168 168 265 265 3 168 265 168 168 168 168 168 168 168 265 3 265 168 265 168 3 168 3 168 265 168 168 168 265 168 265 168 168 168 265 265 265 3 168 265 168 168 265 168 265 3 3 168 168 265 265 168 3 265 3 265 3 3 265 265 3 168 168 168 168 168 168 168 168 3 265 168 168 168 168 3 3 168 168 265 168 168 168 3 168 265 265 265 265 168 168 168 168 168 168 168 168 168 265 3 265 168 3 265 168 265 265 265 265 168 3 168 3 265 265 168 265 3 265 265 168 265 168 168 265 265 168 265 3 168 168 265 265 168 168 265 3 265 3 168 168 265 168 3 3 168 168 168 265 168 265 3 168 168 168 3 168 265 168 168 168 168 265 3 3 265 265 3 168 265 3 3 168 168 168 265 168 168 168 168 3 168 265 168 168 265 168 168 168 265 265 168 265 3 265 3 168 168 168 168 168 168 3 265 168 168 265 168 168 168 265 168 168 168 3 168 168 168 265 168 168 168 168 265 3 168 3 168 168 3 265 3 3 265 168 265 3 265 168 168 265 168 168 3 265 168 3 168 168 168 265 168 265 3 265 168 265 3 265 168 3 168 3 168 168 265 3 168 168 265 3 265 265 168 168 265 265 265 168 168 168 3 3 265 265 168 265 168 265 265 265 168 265 168 3 168 3 168 3 168 168 168 265 265 168 265 168 3 3 168 265 265 265 265 265 168 265 3 168 168 265 3 168 168 265 265 168 168 168 168 3 3 168 168 265 168 168 168 168 265 168 3 168 3 265 265 168 3 265 265 265 265 3 3 3 3 3 265 265 3 168 168 265 168 265 168 168 168 265 3 3 3 265 168 265 168 168 3 265 265 265 265 265 168 168 265 3 265 168 168 168 168 168 3 3 265 168 265 3 265 168 3 168 265 168 168 265 168 168 168 3 3 168 265 168 265 168 3 168 3 168 168 265 168 168 168 168 168 265 168 168 168 265 265 168 168 168 168 168 168 168 168 168 265 3 265 265 3 265 168 265 3 168 168 168 168 168 265 168 265 265 168 265 3 168 3 265 265 168 3 168 265 265 168 168 168 3 168 265 265 168 265 168 265 265 168 168 3 265 265 265 168 3 168 3 3 3 168 168 168 168 168 265 265 265 168 265 168 265 265 168 3 3 3 265 3 265 265 168 168 168 168 265 265 265 168 3 265 168 265 265 168 265 3 168 265 3 168 265 265 168 265 3 265 265 168 168 3 168 168 168 265 168 168 265 168 168 3 265 265 265 3 168 168 3 168 265 265 265 168 3 168 265 168 168 168 3 168 168 168 265 265 168 168 265 265 168 265 265 168 168 168 168 3 265 265 265 168 265 168 168 265 265 168 265 265 168 265 168 168 265 3 168 265 265 168 265 265 265 168 3 3 168 168 3 168 265 3 3 168 168 3 168 168 265 3 265 265 168 3 168 168 168 265 168 3 168 168 3 265 168 168 168 168 168 3 168 265 3 265 265 168 265 265 168 168 3 168 168 3 168 168 265 168 168 168 265 3 3 265 168 265 168 168 265 265 3 3 168 168 3 168 168 168 168 168 3 168 3 168 3 168 168 168 168 3 265 3 3 3 168 168 265 265 265 265 3 168 265 168 168 3 265 3 168 265 168 168 3 265 3 168 3 3 168 168 168 168 265 265 3 168 3 168 168 168 3 3 168 168 168 265 168 168 265 168 168 3 168 168 265 168 265 168 168 265 265 265 168 168 3 3 265 265 168 168 168 265 168 265 265 3 3 168 265 265 265 168 168 168 265 265 265 168 265 265 265 168 3 265 265 168 265 3 3 168 168 265 265 265 168 265 168 265 3 3 168 168 168 3 168 3 168 3 168 3 168 265 168 265 168 168 168 168 265 168 168 168 168 168 168 265 3 265 265 168 3 168 3 168 168 265 3 265 3 168 265 3 265 168 3 265 168 168 168 265 168 168 3 265 265 168 168 168 265 168 3 3 168 265 168 265 168 168 265 168 3 265 168 265 168 168 168 168 168 265 265 265 3 265 265 168 265 265 265 265 168 265 168 265 3 168 3 265 168 265 168 168 168 168 168 168 168 168 168 265 265 168 168 168 168 168 168 168 168 168 168 265 168 265 168 168 3 265 168 168 168 168 168 3 265 265 168 168 168 168 168 265 168 168 265 168 168 168 168 3 3 3 168 168 265 168 168 3 168 3 3 3 265 265 265 265 265 3 3 265 3 265 265 265 3 3 168 265 265 168 3 265 168 168 265 168 168 265 265 168 3 3 168 168 168 265 3 265 265 168 3 3 265 168 265 168 265 168 168 3 3 168 3 265 168 3 168 265 3 265 265 265 168 265 168 265 168 3 265 168 3 168 3 3 3 265 168 3 3 265 168 168 265 3 265 265 265 168 265 168 168 168 265 168 168 168 168 3 168 168 265 265 168 3 168 168 168 265 265 168 168 3 265 168 168 168 168 3 265 265 168 168 3 168 3 3 168 3 168 168 168 265 168 265 168 265 168 168 265 265 265 168 3 3 168 168 168 265 265 265 265 168 3 168 168 265 3 265 265 168 265 168 168 265 265 265 3 265 168 265 168 3 3 3 168 3 265 168 265 168 168 168 168 168 168 168 168 265 168 3 168 168 3 265 3 168 168 168 265 168 168 168 168 168 168 168 168 168 168 3 265 265 168 168 265 265 168 265 168 168 168 168 3 265 168 3 3 265 265 168 3 265 168 265 168 3 168 168 168 168 3 168 3 168 168 3 168 265 168 168 168 265 168 265 168 168 168 168 168 168 265 168 265 265 168 168 168 168 3 168 3 3 265 3 265 265 3 3 3 3 3 265 265 265 168 265 265 265 265 265 168 168 3 168 3 265 265 3 265 3 265 168 265 168 168 168 265 265 168 168 3 3 168 265 168 3 265 168 265 168 168 265 168 3 168 265 168 168 265 3 168 265 265 168 265 265 265 168 168 168 265 168 265 265 168 265 265 265 168 265 168 168 3 265 168 168 168 168 265 265 168 3 168 168 168 168 168 265 3 168 168 168 265 3 265 168 3 265 168 168 3 168 3 265 168 265 168 265 168 265 265 168 168 265 168 3 265 3 265 168 265 3 3 168 168 3 168 3 3 168 168 265 265 168 168 168 3 168 265 168 168 3 168 168 168 265 168 168 168 265 168 168 168 168 168 168 168 265 168 265 168 168 265 3 168 168 168 168 3 168 168 168 168 168 168 168 168 265 168 265 168 265 265 265 168 3 3 265 168 168 265 168 168 265 168 168 265 168 168 265 3 265 168 3 168 168 168 168 3 265 168 168 3 265 3 3 3 168 3 168 265 265 3 265 3 265 265 265 168 168 265 168 168 168 168 265 265 265 3 168 168 168 3 265 168 265 168 3 168 168 3 3 265 265 168 168 168 265 168 265 168 168 265 3 168 168 168 3 265 3 265 3 3 3 3 3 168 3 3 3 168 168 168 265 168 265 3 3 168 168 265 168 265 265 3 168 168 168 265 265 3 265 265 168 265 168 3 265 265 265 3 265 168 168 265 168 265 168 168 265 3 265 3 265 265 265 168 168 3 3 168 168 3 3 3 3 265 168 168 265 168 265 168 3 265 168 168 168 3 168 3 3 265 168 3 168 265 168 168 265 168 265 265 168 168 3 168 3 168 168 3 168 168 168 3 265 265 265 168 168 265 168 265 265 265 3 265 265 265 265 3 265 168 265 265 168 168 265 265 3 3 78 265 265 3 168 168 265,6
34,91 3 195 5 220 195 195 5 5 5 197 5 6 195 192 195 195 3 3 3 195 6 5 5 5 6 6 6 5 192 5 195 191 5 195 45 192 197 5 6 3 195 91 5 3 5 6 195 5 195 195 195 195 195 195 195 195 3 195 91 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 6 5 195 45 45 19 19 19 3 3 19 19 19 19 3 19 3 3 3 3 3 3 19 3 19 3 3 19 3 3 3 19 3 19 3 19 3 3 3 3 3 19 3 19 3 19 3 3 3 19 3 3 3 3 19 19 3 3 3 3 3 19 3 3 3 19 19 3 3 3 3 19 19 3 19 3 19 3 19 3 3 3 3 19 3 19 19 19 19 3 3 3 3 3 3 19 19 3 3 19 19 3 19 19 3 19 19 3 19 3 3 3 3 3 19 19 19 3 3 19 19 3 3 3 3 3 3 3 3 19 3 3 19 3 3 19 19 3 3 19 19 3 3 3 19 19 3 3 3 19 3 19 3 19 19 3 3 19 19 3 3 3 3 3 3 3 19 19 3 3 3 3 3 3 3 3 3 3 3 19 19 3 3 3 19 3 3 3 19 3 3 3 19 19 3 3 19 3 19 3 3 3 19 3 3 3 3 3 3 19 3 19 19 45 45 19 3 3 3 3 3 19 3 19 3 3 3 19 19 3 3 19 19 19 19 3 3 3 3 19 3 3 3 3 3 3 19 3 3 19 19 19 19 19 3 19 19 19 19 19 3 19 19 3 19 19 19 19 19,5
35,5 91 196 125 91 5 201 3 78 78 192 125 3 192 192 192 78 78 125 120 125 192 78 78 78 78 78 140 78 78 140 78 78 140 78 3 78 78 78 3 78 3 78 78 78 78 78 78 78 45 120 78 78 78 3 78 78 78 78 78 78 78 78 78 78 140 78 78 78 78 140 78 78 78 78 78 78 78 140 3 78 78 78 78 78 78 78 78 78 3 6 91 78 78 78 78 140 3 78 78 78 78 78 78 78 140 3 140 3 78 78 78 78 140 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 140 78 78 78 78 78 78 78 78 78 78 78 78 78 3 78 78 78 78 78 3 78 78 78 78 78 140 78 78 78 78 78 5 78 78 195 3 78 78 78 3 78 78 78 78 78 78 78 78 140 78 140 78 78 78 78 78 78 78 78 196 78 240 240 78 78 78 78 78 78 140 78 78 78 78 78 78 78 78 78 78 78 5 240 40 78 78 240 78 78 78 78 140 78 78 78 78 78 3 78 78 3 78 78 78 78 78 78 78 78 78 3 78 140 78 78 78 3 3 3 78 78 78 78 78 78 78 3 78 78 78 78 78 78 78 78 78 78 78 78 78 78 195 195 196 78 195 196 195 195 78 195 78 78 140 78 140 3 78 240 3 78 78 78 78 78 140 78 78 78 78 78 3 3 78 78 78 78 195 3 78 78 78 78 78 78 78 78 78 78 140 78 78 140 78 78 78 3 78 10,4
